CONTROLE;CODIGO_CEST;NCM_SH;DESCRICAO;GRUPO;DESCRICAO_GRUPO;NCM
168;02.008.00;2208.50.00;Gim (gin) e genebra;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22085000
180;02.018.00;2208.60.00;Vodka;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22086000
172;02.010.00;2208.70.00;Licores e similares;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22087000
157;02.001.00;2208.90.00;Aperitivos, amargos, bitter e similares;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
158;02.002.00;2208.90.00;Batida e similares;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
159;02.003.00;2208.90.00;Bebida ice;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
164;02.005.00;2208.90.00;Catuaba e similares;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
167;02.007.00;2208.90.00;Cooler;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
171;02.009.00;2208.90.00;Jurubeba e similares;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
176;02.014.00;2208.90.00;Steinhaeger;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
177;02.015.00;2208.90.00;Tequila;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
181;02.019.00;2208.90.00;Derivados de vodka;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
182;02.020.00;2208.90.00;Arak;02;BEBIDAS ALCOÓLICAS, EXCETO CERVEJA E CHOPE ;22089000
890;22.001.00;2309;Ração tipo “pet” para animais domésticos;22;RAÇÕES PARA ANIMAIS DOMÉSTICOS ;2309
209;04.001.00;2402;Charutos, cigarrilhas e cigarros, de tabaco ou dos seus sucedâneos;04;CIGARROS E OUTROS PRODUTOS DERIVADOS DO FUMO ;2402
210;04.002.00;2403.1;Tabaco para fumar, mesmo contendo sucedâneos de tabaco em qualquer proporção;04;CIGARROS E OUTROS PRODUTOS DERIVADOS DO FUMO ;24031
259;10.001.00;2522;Cal;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;2522
211;05.001.00;2523;Cimento;05;CIMENTOS ;2523
213;06.002.00;2710.12.5;Gasolinas;06;COMBUSTÍVEIS E LUBRIFICANTES ;2710125
214;06.003.00;2710.19.1;Querosenes;06;COMBUSTÍVEIS E LUBRIFICANTES ;2710191
215;06.004.00;2710.19.2;Óleos combustíveis;06;COMBUSTÍVEIS E LUBRIFICANTES ;2710192
216;06.005.00;2710.19.3;Óleos lubrificantes;06;COMBUSTÍVEIS E LUBRIFICANTES ;2710193
217;06.006.00;2710.19.9;Outros óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70% ou mais, em peso, de óleos de petróleo ou de inerais betuminosos, exceto os que contenham biodiesel e exceto os resíduos de óleos ;06;COMBUSTÍVEIS E LUBRIFICANTES ;2710199
223;06.012.00;2710.20.00;Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70% ou mais, em peso, de óleos  de  petróleo  ou  de  minerais  betuminosos, que  contenham biodiesel, exceto os resíduos de óleos ;06;COMBUSTÍVEIS E LUBRIFICANTES ;27102000
218;06.007.00;2710.9;Resíduos de óleos;06;COMBUSTÍVEIS E LUBRIFICANTES ;27109
219;06.008.00;2711;Gás de petróleo e outros hidrocarbonetos gasosos;06;COMBUSTÍVEIS E LUBRIFICANTES ;2711
686;20.002.00;2712.10.00;Vaselina;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;27121000
220;06.009.00;2713;Coque de petróleo e outros resíduos de óleo de petróleo ou de minerais betuminosos;06;COMBUSTÍVEIS E LUBRIFICANTES ;2713
224;07.001.00;2716.00.00;Energia elétrica;07;ENERGIA ELÉTRICA ;27160000
687;20.003.00;2814.20.00;Amoníaco em solução aquosa (amônia);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;28142000
896;24.002.00;2821;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados na posição 3206.11.19;24;TINTAS E VERNIZES ;2821
347;11.001.00;2828.90.11;Água sanitária, branqueador e outros alvejantes;11;MATERIAIS DE LIMPEZA ;28289011
348;11.001.00;2828.90.19;Água sanitária, branqueador e outros alvejantes;11;MATERIAIS DE LIMPEZA ;28289019
688;20.004.00;2847.00.00;Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;28470000
398;13.006.00;2936;Provitaminas e vitaminas, naturais ou reproduzidas  por  síntese (incluídos  os  concentrados  naturais),  bem  como  os  seus  derivados utilizados principalmente como vitaminas, misturados ou não entre si, mesmo em quaisquer soluções ;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;2936
400;13.008.00;3002;Antissoro,   outras frações do sangue, produtos imunológicos modificados,  mesmo  obtidos  por  via  biotecnológica;  vacinas  para medicina humana; e produtos semelhantes ;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3002
375;13.001.00;3003;Medicamentos de referência – positiva;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
377;13.001.01;3003;Medicamentos de referência – negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
379;13.001.02;3003;Medicamentos de referência – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
381;13.002.00;3003;Medicamentos genérico – positiva;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
383;13.002.01;3003;Medicamentos genérico – negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
385;13.002.02;3003;Medicamentos genérico – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
387;13.003.01;3003;Medicamentos similar – negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
389;13.003.02;3003;Medicamentos similar – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
391;13.004.00;3003;Outros tipos de medicamentos – positiva;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
393;13.004.01;3003;Outros tipos de medicamentos - negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
395;13.004.02;3003;Outros tipos de medicamentos – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3003
376;13.001.00;3004;Medicamentos de referência – positiva;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
378;13.001.01;3004;Medicamentos de referência – negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
380;13.001.02;3004;Medicamentos de referência – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
382;13.002.00;3004;Medicamentos genérico – positiva;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
384;13.002.01;3004;Medicamentos genérico – negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
386;13.002.02;3004;Medicamentos genérico – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
388;13.003.01;3004;Medicamentos similar – negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
390;13.003.02;3004;Medicamentos similar – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
392;13.004.00;3004;Outros tipos de medicamentos – positiva;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
394;13.004.01;3004;Outros tipos de medicamentos - negativa;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
396;13.004.02;3004;Outros tipos de medicamentos – neutra;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3004
401;13.009.00;3005;Algodão, atadura, esparadrapo, haste flexível ou não, com uma ou ambas extremidades de algodão, gazes, pensos, sinapismos, e outros, impregnados   ou   recobertos de   substâncias  farmacêuticas  ou acondicionados para venda a retalho para usos medicinais, cirúrgicos  dentários ;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;3005
399;13.007.00;3006.30;Preparações opacificantes (contrastantes) para exames radiográficos e reagentes  de  diagnóstico  concebidos  para  serem  administrados  ao paciente ;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;300630
397;13.005.00;3006.60;Preparações químicas contraceptivas à base de hormônios, de outros produtos da posição 29.37 ou de espermicidas;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;300660
689;20.005.00;3006.70.00;Lubrificação íntima;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;30067000
412;15.001.00;3019;Lonas plásticas, exceto as para uso na construção;15;PLÁSTICOS ;3019
413;15.001.00;3020;Lonas plásticas, exceto as para uso na construção;15;PLÁSTICOS ;3020
414;15.001.00;3021;Lonas plásticas, exceto as para uso na construção;15;PLÁSTICOS ;3021
897;24.002.00;3204.17.00;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados na posição 3206.11.19;24;TINTAS E VERNIZES ;32041700
898;24.002.00;3206;Xadrez e pós assemelhados, exceto pigmentos à base de dióxido de titânio classificados na posição 3206.11.19;24;TINTAS E VERNIZES ;3206
349;11.001.00;3206.41.00;Água sanitária, branqueador e outros alvejantes;11;MATERIAIS DE LIMPEZA ;32064100
895;24.001.00;3209;Tintas, vernizes;24;TINTAS E VERNIZES ;3209
642;19.001.00;3213.10.00;Tinta guache;19;PRODUTOS DE PAPELARIA ;32131000
262;10.003.00;3214.90.00;Outras argamassas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;32149000
690;20.006.00;3301;Óleos  essenciais  (desterpenados  ou  não),  incluídos  os  chamados "concretos"  ou  "absolutos";  resinóides;  oleorresinas  de  extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas portratamento de flores através  de  substâncias  gordas  ou  por  maceração;  subprodutos terpênicos  residuais  da  desterpenação  dos  óleos  essenciais;  águas destiladas  aromáticas  e  soluções  aquosas  de  óleos  essenciais, em embalagens de conteúdo inferior ou igual a 500 ml ;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;3301
691;20.007.00;3303.00.10;Perfumes (extratos);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33030010
925;28.001.00;3303.00.10;Perfumes (extratos);28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33030010
692;20.008.00;3303.00.20;Águas-de-colônia;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33030020
926;28.002.00;3303.00.20;Águas-de-colônia;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33030020
693;20.009.00;3304.10.00;Produtos de maquilagem para os lábios;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33041000
927;28.003.00;3304.10.00;Produtos de maquiagem para os lábios;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33041000
694;20.010.00;3304.20.10;Sombra, delineador, lápis para sobrancelhas e rímel;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33042010
928;28.004.00;3304.20.10;Sombra, delineador, lápis para sobrancelhas e rímel;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33042010
695;20.011.00;3304.20.90;Outros produtos de maquilagem para os olhos;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33042090
929;28.005.00;3304.20.90;Outros produtos de maquiagem para os olhos;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33042090
696;20.012.00;3304.30.00;Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33043000
930;28.006.00;3304.30.00;Preparações para manicuros e pedicuros;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33043000
697;20.013.00;3304.91.00;Pós, incluídos os compactos, para maquilagem;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33049100
931;28.007.00;3304.91.00;Pós para maquiagem, incluindo os compactos;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33049100
698;20.014.00;3304.99.10;Cremes de beleza, cremes nutritivos e loções tônicas;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33049910
932;28.008.00;3304.99.10;Cremes de beleza, cremes nutritivos e loções tônicas;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33049910
699;20.015.00;3304.99.90;Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antisolares.;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33049990
700;20.016.00;3304.99.90;Preparações solares e antisolares;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33049990
933;28.009.00;3304.99.90;Outros produtos de beleza ou de maquiagem preparados e preparações para  conservação  ou  cuidados  da  pele,  exceto  as  preparações antisolares e os bronzeadores;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33049990
934;28.010.00;3304.99.90;Preparações antisolares e os bronzeadores;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33049990
701;20.017.00;3305.10.00;Xampus para o cabelo;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33051000
935;28.011.00;3305.10.00;Xampus para o cabelo;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33051000
702;20.018.00;3305.20.00;Preparações para ondulação ou alisamento, permanentes, dos cabelos;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33052000
936;28.012.00;3305.20.00;Preparações para ondulação ou alisamento, permanentes, dos cabelos;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33052000
703;20.019.00;3305.30.00;Laquês para o cabelo;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33053000
704;20.020.00;3305.90.00;Outras preparações capilares, incluindo máscaras e finalizadores;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33059000
705;20.021.00;3305.90.00;Condicionadores;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33059000
706;20.022.00;3305.90.00;Tintura para o cabelo;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33059000
937;28.013.00;3305.90.00;Outras preparações capilares;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33059000
938;28.014.00;3305.90.00;Tintura para o cabelo;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33059000
707;20.023.00;3306.10.00;Dentifrícios;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33061000
708;20.024.00;3306.20.00;Fios utilizados para limpar os espaços interdentais (fios dentais);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33062000
709;20.025.00;3306.90.00;Outras preparações para higiene bucal ou dentária;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33069000
710;20.026.00;3307.10.00;Preparações para barbear (antes, durante ou após);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33071000
939;28.015.00;3307.10.00;Preparações para barbear (antes, durante ou após);28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33071000
711;20.027.00;3307.20.10;Desodorantes (desodorizantes) corporais líquidos;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33072010
712;20.028.00;3307.20.10;Antiperspirantes líquidos;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33072010
940;28.016.00;3307.20.10;Desodorantes corporais e antiperspirantes, líquidos;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33072010
713;20.029.00;3307.20.90;Outros desodorantes (desodorizantes) corporais;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33072090
714;20.030.00;3307.20.90;Outros antiperspirantes;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33072090
941;28.017.00;3307.20.90;Outros desodorantes corporais e antiperspirantes;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33072090
715;20.031.00;3307.30.00;Sais perfumados e outras preparações para banhos;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33073000
716;20.032.00;3307.90.00;Outros produtos de perfumaria ou de toucador preparados;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33079000
717;20.033.00;3307.90.00;Soluções para lentes de contato ou para olhos artificiais;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;33079000
942;28.018.00;3307.90.00;Outros produtos de perfumaria ou de toucador preparados;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33079000
943;28.019.00;3307.90.00;Outras preparações cosméticas;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;33079000
718;20.034.00;3401.11.90;Sabões de toucador em barras, pedaços ou figuras moldados;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;34011190
944;28.020.00;3401.11.90;Sabões de toucador, em barras, pedaços ou figuras moldadas;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;34011190
719;20.035.00;3401.19.00;Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados, inclusive lenços umedecidos;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;34011900
945;28.021.00;3401.19.00;Outros sabões, produtos e preparações orgânicos tensoativos, inclusive papel, pastas (ouates), feltros e falsos tecidos, impregnados, revestidos ou recobertos de sabão ou de detergentes;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;34011900
720;20.036.00;3401.20.10;Sabões de toucador sob outras formas;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;34012010
946;28.022.00;3401.20.10;Sabões de toucador sob outras formas;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;34012010
351;11.002.00;3401.20.90;Sabões em pó, flocos, palhetas, grânulos ou outras formas semelhantes, para lavar roupas;11;MATERIAIS DE LIMPEZA ;34012090
352;11.003.00;3401.20.90;Sabões líquidos para lavar roupas;11;MATERIAIS DE LIMPEZA ;34012090
721;20.037.00;3401.30.00;Produtos e preparações orgânicos tensoativos para lavagem da pele, na forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;34013000
947;28.023.00;3401.30.00;Produtos e preparações orgânicos tensoativos para lavagem da pele, em forma de líquido ou de creme, acondicionados para venda a retalho, mesmo contendo sabão;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;34013000
356;11.007.00;3402;Outros agentes orgânicos de superfície (exceto sabões); preparações tensoativas,  preparações  para  lavagem  (incluídas as preparações uxiliares  para limpeza  (inclusive ultiuso e limpadores), mesmo contendo sabão, exceto as da posição 401  e  os  produtos  descritos  nos  itens  3  a  5;  em  embalagem  de onteúdo inferior ou igual a 50 litros ou 50 kg ;11;MATERIAIS DE LIMPEZA ;3402
353;11.004.00;3402.20.00;Detergentes em pó, flocos,palhetas,  grânulos ou  outras  formas semelhantes;11;MATERIAIS DE LIMPEZA ;34022000
354;11.005.00;3402.20.00;Detergentes líquidos, exceto para lavar roupa;11;MATERIAIS DE LIMPEZA ;34022000
355;11.006.00;3402.20.00;Detergente líquido para lavar roupa;11;MATERIAIS DE LIMPEZA ;34022000
222;06.011.00;3403;Preparações lubrificantes, exceto as contendo, como constituintes de base, 70% ou mais, em peso, de óleos de petróleo ou de minerais betuminosos ;06;COMBUSTÍVEIS E LUBRIFICANTES ;3403
657;19.010.00;3703.10.10;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis  fotográficos emulsionados com  haleto  de prata  tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento  inferior  ou igual  a  307;19;PRODUTOS DE PAPELARIA ;37031010
658;19.010.00;3703.10.29;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis  fotográficos emulsionados com  haleto  de prata  tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento  inferior  ou igual  a  307;19;PRODUTOS DE PAPELARIA ;37031029
659;19.010.00;3703.20.00;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis  fotográficos emulsionados com  haleto  de prata  tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento  inferior  ou igual  a  307;19;PRODUTOS DE PAPELARIA ;37032000
660;19.010.00;3703.90.10;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis  fotográficos emulsionados com  haleto  de prata  tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento  inferior  ou igual  a  307;19;PRODUTOS DE PAPELARIA ;37039010
661;19.010.00;3704.00.00;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis  fotográficos emulsionados com  haleto  de prata  tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento  inferior  ou igual  a  307;19;PRODUTOS DE PAPELARIA ;37040000
350;11.001.00;3808.94.19;Água sanitária, branqueador e outros alvejantes;11;MATERIAIS DE LIMPEZA ;38089419
357;11.008.00;3809.91.90;Amaciante/suavizante;11;MATERIAIS DE LIMPEZA ;38099190
1;01.001.00;3815.12.10;Catalisadores em colmeia cerâmica ou metálica para conversão  catalítica de gases de escape de veículos e outros catalizadores;01;AUTOPEÇAS ;38151210
2;01.001.00;3815.12.90;Catalisadores em colmeia cerâmica ou metálica para conversão  catalítica de gases de escape de veículos e outros catalizadores;01;AUTOPEÇAS ;38151290
260;10.002.00;3816.00.1;Argamassas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3816001
261;10.002.00;3824.50.00;Argamassas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;38245000
221;06.010.00;3826.00.00;Biodiesel  e  suas  misturas,  que  não  contenham  ou  que  contenham menos de 70%, em peso, de óleos de petróleo ou de óleos minerais betuminosos;06;COMBUSTÍVEIS E LUBRIFICANTES ;38260000
263;10.004.00;3910.00;Silicones em formas primárias, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;391000
264;10.005.00;3916;Revestimentos de PVC e outros plásticos; forro, sancas e afins de PVC, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3916
643;19.002.00;3916.20.00;Espiral - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914;19;PRODUTOS DE PAPELARIA ;39162000
3;01.002.00;3917;Tubos e seus acessórios (por exemplo, juntas, cotovelos, flanges, uniões), de plásticos;01;AUTOPEÇAS ;3917
265;10.006.00;3917;Tubos, e seus acessórios (por exemplo, juntas, cotovelos, flanges, uniões), de plásticos, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3917
266;10.007.00;3918;Revestimento de pavimento de PVC e outros plásticos;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3918
4;01.003.00;3918.10.00;Protetores de caçamba;01;AUTOPEÇAS ;39181000
267;10.008.00;3919;Chapas,  folhas,  tiras,  fitas,  películas  e  outras  formas  planas,  auto-adesivas, de plásticos, mesmo em rolos, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3919
268;10.009.00;3919;Veda rosca, lona plástica para uso na construção, fitas isolantes e afins;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3919
110;01.091.00;3919.10.00;Fitas, tiras, adesivos, auto-colantes, de plástico, refletores, mesmo em rolos; placas  metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários;01;AUTOPEÇAS ;39191000
