1| ASTRA                | ASTRA S.A INDUSTRIA E COMERCIO                | CORREIA                                                      |50949528001070| 407.185.445.16  | (11)4527-6688              | O MESMO         | AV.MARGINAL VIA ANHANGUERA S/N KM62           |0|                       | JUNDIAI              |3525904| JUNDIAI              | SP |13211090| ASTRA@ASTRA-SA.COM.BR          |                 |      
20022| SIN                  | CONDUTORES DE VEICULOS ROD.ANEXOS D.DE CAXIAS |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20023| METALON              | METALON                                       |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20024| PAULO VIZINHO        | PAULO VIZINHO                                 |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20025| MALUBA MADEIRAS      | MALUBA MADEIRAS                               |                                                              |0|                 | 21 2673-1045 3651-8809     | 21 2673-1045    | RODOVIA WOSHINGHTON LUIZ                      |0|                       | PRIMAVERA            |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20026| CERAMICA CEDASA      | CEDASA INDUSTRIA E COMERCIO DE PISOS LTDA     |                                                              |64700735000291| ISENTO          | 19 3545-8700               | 21 3545-8700    | ESTRADA MUNICIPAL SANTA GERTRUDE              |0| KM 5,5                | SANTA GERTRUDE       |3546702| SANTA GERTRUDES      | SP |13510000|                                | BRASIL          |1111
20027| PORCELLANATI         | PORCELANATTI REVESTIMENTOS CERAMICOS S/A      |                                                              |5214228000106|200924095| 08 4331-8083               | 08 4331-8083    | RODOVIA BR 304 KM 29,9 SANTA JULIA            |0|                       | MOSSORO              |2408003| MOSSORO              | RN |59600970|                                | BRASIL          |1111
20028| CERAMICA SAVANE      | CERAMICA SAVANE LTDA                          |                                                              |74562745000180|587291239112| 19 3532-6226               |                 | RODOVIA WOSHINGHTON LUIZ KM 179               |0| CHACARA BOM RETIRO    | RIO CLARO            |3543907| RIO CLARO            | SP |13504800|                                | BRASIL          |1111
20029| RESICOLOR            | RESICOLOR INDUSTRIA DE PRODUTOS QUIMICOS      |                                                              |95800637000179|252586310| 48 3435-8000               |                 | ROD PADRE HERVAL FONTANELLA                   |0| DISTRITO INDUSTRIA    | SIDEROPOLIS          |4217600| SIDEROPOLIS          | SC |88860000|                                | BRASIL          |1111
20031| CESEL                | CESEL INDUSTRIA E COMERCIO LTDA               |                                                              |67271254000115|10955390028| 35 3644-1253               | 35 3644-1253    | AVENIDA JUSCELINO K.DE OLIVEIRA 9             |0| CENTRO                | PIRANGUINHO          |3151008| PIRANGUINHO          | MG |37508000|                                | BRASIL          |1111
20032| FENIX BOMBAS         | S.A.F.CONTARDI BOMBAS ME                      |                                                              |4987643000121|77393757| 21 2623-1360               | 21 2623-1360    | RUA PARANA LOTE 30 S/N QD 05                  |0| VILA BRASIL           | ITABORAI             |3301900| ITABORAI             | RJ |24800000|                                | BRASIL          |1111
20033| THEBE BOMBAS         | THEBE BOMBAS HIDRAULICAS LTDA                 | PUMPEM RIO REPRES.21 2564-0923 MARCELO RIBEIRO 21 7753-2072  |46127262000112|711007709110| 19 3641-9100               | 19 3641-9100    | AVENIDA MANOEL GOMES CASACA 840               |0|                       | PQ INDUSTRIAL        |3556404| VARGEM GRANDE DO SUL | SP |13880000|                                | BRASIL          |1111
20034| SOMA MADEIREIRA      | SOMA SOCIEDADE MADEIREIRA LTDA                | OLIVEIRA 21 2654-1212 2560-9797 2560-2077 (FATIMA)           |4725586000177|150934220| 91 3726-1106               | 91 3726-1106    | RODOVIA BR 010 S/N KM 81                      |0| CX POSTAL 09          | CENTRO               |1508126| ULIANOPOLIS          | PA |68632000| oliveirarepresenta@globo.com   | brasil          |1111
20035| BUFALO MOTORES       | BUFALO MOTORES                                |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20036| BELISSIMA            | BELISSIMA IND.E COM.DE MADEIRAS LTDA          | esquadriagaloa@gmail.com                                     |11171597000153|82659192| 27 3729-1842               | 27 3729-1842    | RODOVIA ARMANDO MARTINELLI GALPAO 02          |0|                       | CINCO CASINHAS       |3204955| SAO ROQUE DO CANAA   | ES |29665000|                                | brasil          |1111
20037| GABINETES MARROART   | ROSA MARIA TORRES FREITAS EPP                 | FINANCEIRO-VERA                                              |4043480000129|709002721110| 17 3485-1427               |                 | RUA OSVALDO PANTALEAO 141                     |0|                       | DISTRITO FEDERAL     |3556107| VALENTIM GENTIL      | SP |15520000| marroart@marroart.com.br       | BRASIL          |1111
20038| INCEFRA              | INCEFRA                                       | MAURICIO 21 7869-5359 9609-0374                              |0|                 | 21 7869-5359 9609-0374     | 21 9609-0374    | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000| mpsrepresentacao@terra.com.br  | BRASIL          |1111
20039| ITAMONTE             | MONTE BELO ILUMINA€AO                         |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20040| ARAMADOS             | NDR-INDUSTRIAS DE ARAMADOS LTDA               | .                                                            |11087596000125| 001366022/0019  | 037-33841947               |                 | RUA LUIZ DE PAULA SILVEIRA,290                |0|                       | MANOEL FERREIRA      |3132206| ITAGUARA             | MG |35514000| ndr.araminas@bol.com.br        | BRASIL          |1111
20041| LUZARTE              | LUZARTE ESTRELA LTDA                          |                                                              |9994633000137|                 | 81-2103-6565               |                 | AV.JOAO SOARES MACHADO N§1 A DIST.I           |0|                       | ALTO DO MOURA        |2604106| CARUARU              | PE |55040145|                                | BRASIL          |1111
20042| DIANOX               | DIANOX PRODUTOS METALURGICO LTDA              |                                                              |2886276000144|                 |                            |                 | R                                             |0|                       | R                    |1000000| S                    | RJ |20000000|                                | BRA             |1
20043| PULVITEC             | PULVITEC DO BRASIL IND.COM.COLAS AD.LTDA      |                                                              |8814961000141|                 |                            |                 | PRESIDENTGE ALTINO                            |2468|                       | JAGUARE              |3550308| SAO PAULO            | SP |5323903|                                | BRASIL          |1111
20044| LAMINAFER            | LAMINAFER METALURGICA IND E COMERCIO LTDA     |                                                              |9628308000150|9044642520| 41-3383-7100               |                 | RUA DOUTOR MURICI,30                          |0|                       | COSTEIRA             |4125506| SAO JOSE DOS PINHAIS | PR |83015290|                                | BRASIL          |1111
20045| CRED BRASIL          | CRED BRASIL                                   |                                                              |0|                 |                            |                 | N                                             |0|                       | N                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20046| ESQUADRIRET          | ESQUADRIRET IND.E COM. DE METAIS LTDA         |                                                              |6934337000152|                 | 11 4824-7754               | 11 4824-7679    | AV.PRES.CASTELO BRANCO,1999                   |0|                       | JARDIM ZAIRA         |3529401| MAUA                 | SP |9320795|                                | BRASIL          |1111
20047| NEXTRON              | RBL COMERCIO E ADMINISTRACAO EMPRESARIAL LTDA | ANDERSON                                                     |11354197000183|392001429118|1239583232|                 | RUA 3 COND.VALE IND. PAULISTA                 |223|                       | JARDIM CALIFORNIA    |3524402| JACAREI              | SP |12305490|                                | BRASIL          |1111
20048| PIAL                 | GL ELETRO ELETRONICOS LTDA                    |                                                              |52618139001098|                 | 11 2489-3800 5644-2400     |                 | RUA TOUFIC EL KHOURI SAAD                     |410| B                     | BONSUCESSO           |3518800| GUARULHOS            | SP |7251400|                                | BRASIL          |11
20049| FLC                  | R E D COMERCIO IMP.MAT.ELETR.LTDA             |                                                              |7747715000151|                 | 11 3933-3100               |                 | RUA MIGUEL NELSON BECHARA                     |255|                       | BAIRRO DO LIMAO      |3550308| SAO PAULO            | SP |2712130|                                | BRASIL          |1111
20050| METALMIX             | METALMIX INDUSTRIA E COMERCIO LTDA            |                                                              |56170780000172|                 | 18 3643-2222               | 18 3643-2223    | AV.DE ACESSO A ROD.MARECHAL RONDON            |0| S/N                   | JD.MARISTER          |3506508| BIRIGUI              | SP |16204240|                                | BRASIL          |1111
20051| NOVA LIDER           | NOVA LIDER COM.MAT.CONSTRUCAO LTDA            | VEND.CLAUDIO 21 7875-7678 id 12*17744                        |7203776000158|78007567| 21 2677-0026               | 21 2677-0026    | EST.DAS CHACARAS QT08 LOTE 29                 |0|                       | CHACARAS             |3301702| DUQUE DE CAXIAS      | RJ |25213005|                                | BRASIL          |1111
20053| PISA BONSUCESSO      | PISA BONSUCESSO                               |                                                              |0|                 | 21 2131-8545               | 21 2131-8545    | AV LONDRES                                    |270|                       | BONSUCESSO           |3304557| RIO DE JANEIRO       | RJ |21041030|                                | BRASIL          |1111
20054| RED COMERCIO         | RED COMERCIO                                  |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20055| QUILATEX             | FABRICA DE TINTAS VILLAR DOS TELLES           | LURDES 21 7820-1892                                          |0|                 |                            |                 | R                                             |0|                       | VILA DOS TELLES      |3305109| SAO JOAO DE MERITI   | RJ |25268000| quilatex@ibest.com.br          | BRASIL          |1111
20056| MIRASSOL             | IND.E COM.DE MOVEIS E MARM.SINT.CR MIRASSOL   |                                                              |10350446000108|451116612112| 11 32539400                |                 | ROD VICINAL ANT.VISSOTO KM5                   |0| BARRACAO II,0         | SEM BAIRRO           |3530300| MIRASSOL             | SP |15130000|                                | BRASIL          |1111
20057| REVESTFIX            | AGUIAR CORTES INDUSTRIA DE ARGAMASSA          | FINANCEIRO 22 2725-2935                                      |6121556000112|77756469| 22 2101-5000               | 22 2101-5000    | CAMPOS DOS GOYTACASES                         |0|                       | RIO DE JANEIRO       |3304557| RIO DE JANEIRO       | RJ |28090610|                                | BRASIL          |1111
20058| ADDIT 550            | ADDIT 550 IND COM ADDIT LTDA                  |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3300209| ARARUAMA             | RJ |25000000|                                | BRASIL3         |1111
20059| ANEFLEX              | ANEFLEX                                       |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3302106| ITAOCARA             | RJ |25000000|                                | BRASIL          |1111
20060| VIEIRA STONES        | VIEIRA STONES                                 |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301603| DUAS BARRAS          | RJ |25268430|                                | BRASIL          |1111
20061| SAO GABRIEL          | METALURGICA SAO GABRIEL                       | CLAUDIO 21 7875-4341 12*12282                                |0|                 | 21 3634-7843 3634-4953     |                 | ROD.BR101 KM 257 QUADRA 11                    |0|                       | RIO DO OURO          |3304300| RIO BONITO           | RJ |25268000| 21 3635-7843 FINANC.CLAUDIA    | BRASIL          |1111
20062| GYPSOLUTION          | COMERCIO DE MATERIAIS DE CONSTRU€AO LTDA      |                                                              |5880313000367|79177199| 21 3525-5500               | 21 3525-5500    | RUA 24 DE FEVEREIRO N 163                     |163| FUNDOS                | BONSUCESSO           |3304557| RIO DE JANEIRO       | RJ |21040300|                                | BRASIL          |1111
20063| SUZAN COM.E SREVI€OS | SUZAN COMERCIO E SERVI€OS                     |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25260000|                                |111|1111
20064| ZUCCHINI             | ZUCCHINI                                      |                                                              |0|                 | 16 3242-8686               |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20065| PRO FORMA PRE MOLDAD | PRO FORMA PRE MOLDADOS DE CONCRETO LTA-ME     |                                                              |13260927000102|                 | 19 3555-8000               |                 | VIA ANHANGUERA KM 195 ZONA RURAL              |0|                       | LEME                 |3526704| LEME                 | SP |13610970|                                | BRASIL          |1111
20066| COMERCIAL AUTOMOTIVA | COMERCIAL AUTOMOTIVA                          |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20067| AGUIAR CORTES        | AGUIAR CORTES                                 |                                                              |0|                 |                            |                 | R                                             |0|                       | N                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20068| VERONA ILUMINA€AO    | VERONA ILUMINA€AO                             |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268900|                                | BRASIL          |1111
20069| SAO GABRIEL          | METALURGICA SAO GABRIEL                       |                                                              |0|                 |                            |                 | R                                             |3|                       | N                    |3301702| DUQUE DE CAXIAS      | RJ |20000000|                                | BRASI           |1111
20070| MASSA DUN DUN        | FCC FORNECEDORA COP.QUIM.E COUROS LTDA        | FERNANDO CAPELA                                              |88065321000115|190001704| 51 2129-2200               |                 | RUA PAINEIRA,20                               |0|                       | OPERARIO             |4303905| CAMPO BOM            | RS |93700000| sitewww.fcc.com.br             | BRASIL          |1111
20071| FCC FORNECEDORA      | FCC FORNECEDORA COMPONENTES QUIMICOS E COUROS |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20072| ARTEC PISOS E REVEST | ARTEC PISOS E REVESTIMENTOS LTDA              |                                                              |3548440000176|272010741119| 19 3546-9900               |                 | VIA WASHINGTON LUIZ KM 155 S/N§               |0|                       | CORDEIROPOLIS        |3512407| CORDEIROPOLIS        | SP |13490000| www.artecpisos.com.br          | BRASIL          |1111
20073| RIO BRAS             | RIO BRAS COMERCIO DE PECAS LTDA               |                                                              |5817741000183|77589716| 21 2103-1100               | 21 2103-1100    | RUA OPERARIO FORTES                           |25|                       | RAMOS                |3304557| RIO DE JANEIRO       | RJ |21031100|                                | BRASIL          |1058
20074| CENSI                | CENSI                                         |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20075| ILUMI                | ILUMI IND. E COMERCIO LTDA                    | VENDEDOR DIEGO                                               |0|                 | 19 3572-2094 3572-2159     |                 | RUA FABIO FRANZO                              |0|                       | LEME                 |2500000|25| SP |13612390|                                | BRASIL          |32
20076| RIO BRAS             | RIO BRAS COMERCIO DE PECAS LTDA               |                                                              |5817741000183|77589716| 21 21031100                | 21 21031100     | R OPERARIO FORTES                             |25|                       | RAMOS                |3304557| RIO DE JANEIRO       | RJ |21031100|                                | BRASIL          |1058
20077| KING OURO            | L.L.E FERRAGENS LTDA FERRAGENS KING OURO      |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20078| GESSO LAYBER         | INDUSTRIA COMERCIO E SERVICOS DE REV.LTDA     |                                                              |0|                 | 21 2672-0172 3659-7155     | 21 2771-5041    | RODOVIA WASHINGTON LUIZ,S/N,LOTE 16,QD 13     |0|                       | JRDIM GRAMACHO       |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20079| COREL TINTAS         | FACILITY AGENCIADORA DE NEGOCIOS LTDA         |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20080| BLUKIT               | BLUKIT INDUSTRIA DE PLASTICOS                 |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20081| NARDINI              | CERAMICA NARDINI                              | ZE LUIZ 23*11982 FINANCEIRO GLORIA 19 3545-9200 3545-9208    |0|                 | 21 3545-9200 3545-9208     |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20082| PRECON INDUSTRIA     | PRECON INDUSTRIA                              | LURDES 21 3467-4458 4141-2193 9846-7606 21 7892-9330 JOAO    |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20083| FABRINGET            | FABRINGET                                     | ARTPLAS VEND.JOAO MARCELO 21 8805-2635 7892-9330 8*40560     |0|                 | 21 8805-2635               |                 | R                                             |0|                       | R                    |3300936| CARAPEBUS            | RJ |25268000|                                | BRASIL          |1111
20084| FAME                 | FAME                                          |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |20000000|                                | BRASIL          |1111
20085| ABS STOCK            | ABS STOK COMERCIO DE FERRAGENS LTDA           |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301108| CANTAGALO            | RJ |25000000|                                | BRASIL          |1111
20086| COPAGAZ              | COPAGAZ DISTRIBUIDOR DE GAS S/A               |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3300225| AREAL                | RJ |25268000|                                | BRASIL          |1111
20087| FAFE RIO DISTRIBUIDO | FAFE RIO DISTRIBUIDORA                        |                                                              |0|                 |26761295|                 | ESTR.S.LOURENCO,N 1290,QD16 ,LT4              |0|                       | DUQUE DE CAXIAS      |2500000| D. DE CAXIAS         | RJ |25000000|                                | BRASIL          |1
20088| CASA SAGA            | CASA SAGA ELETRICIDADE E ILUMINACAO           | VENDEDOR DINHO 8852-5910                                     |0|                 | 2635-8005                  |                 | R ENNES LOPES,S/N,ALDEIA DA PRATA,            |0|                       | ITABORAI             |2500000|1| RJ |24858004|                                | BRASIL          |1
20089| GESSO LAYBER         | GESSO LAYBER                                  |                                                              |0|                 | 2771-5041                  |                 | ROD. WASHINTON LUIZ S/N LT16 QD13             |0|                       | VILA SAO LUIS        |2500000| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1
20090| TINTA RIO COLOR      | TINTA RIO COLOR                               | IVAN 7755-0700 ID 120*9343                                   |0|                 | 3652-6954/IVAN 6832-4041   |                 | R                                             |0|                       | R                    |2500000| FDG                  | RJ |25000000|                                | BRASIL          |1
20091| LINDACAL             | LINDACAL                                      |                                                              |0|                 | 77396495 DANIEL 28818066   |77392613| R                                             |0|                       | R                    |2500000| Q                    | RJ |25000000|                                | NRASIL          |1
20092| BANDEIRANTE          | ACOS BANDEIRANTES MAT.CONST.LTDA              |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20093| ART RIO MADEIRAS     | ART RIO COMERCIO DE MADEIRAS                  |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268430|                                | BRASIL          |1111
20094| CERAMICA CARBUS      | CERAMICA CARBUS                               |                                                              |0|                 | 19 3546-9100 3546-1585     |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20095| CORONA               | CORONA                                        |                                                              |0|                 | 11 2131-7798               |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1111
20096| FAROL DA PRIMAVERA   | FAROL DA PRIMAVERA MAT.DE CONSTRUCAO LTDA     |                                                              |0|                 | 21 2776-4675               | 21 2776-4675    | AVENIDA JORD MOACYR PADILHA                   |0|                       | CAMPOS ELISEOS       |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20097| TRATORZAN            | TRATORZAN COM.PCS PARA TRATORE                |                                                              |404342000177|84929824| 21 3575-5500               | 21 3575-5500    | RUA FILOMENA NUNES                            |101|                       | OLARIA               |3304557| RIO DE JANEIRO       | RJ |21021380|                                | BRASIL          |1058
20098| ALUMI HOUSE          | ALUMI HOUSE                                   | JULIO                                                        |0|                 | 21 7836-1197 (JULIO)       |                 | RUA                                           |0|                       | NOVA CAMPINAS        |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1111
20099| ANA CAIXONETES       | ANA CAIXONETES                                | FINANCEIRO RAQUEL 21 2652-7793                               |0|                 | 21 2652-7763 9330-0433     | 21 2652-7763    | RUA                                           |0|                       | N                    |3304557| RIO DE JANEIRO       | RJ |25000000| comercisl@anacaixinetes.com.br | brasil          |1058
20100| CORIZA(GUERREIRO)    | CORIZA GUERREIRO                              |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3304557| RIO DE JANEIRO       | RJ |25000000|                                | BRASIL          |1058
20101| CERAMICA SAN MARINO  | CERAMICA SAN MARINO LTDA                      | FINANCEIRO 19 3589-4100 QUEILA                               |0|                 | 19 3589-4100 FINANCEIRO    | 19 3589-4100    | RUA 3,250                                     |0|                       | PORTO FERREIRA       |3540705| PORTO FERREIRA       | SP |25268000|                                | BRASIL          |1058
20102| HERC                 | HERC                                          |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BR              |1058
20103| METALFER METALURGICA | METALFER METALURGICA LTDA EPP                 | ROBERTO 9548-7630                                            |13162892000179|79300918| 21 2768-1614               |                 | RUA NOVE,333 LOJA                             |0|                       | CAIOABA              |3303500| NOVA IGUACU          | RJ |26015260|                                | BRASIL          |1111
20104| DISK-LUZ COMERCIAL   | DISK-LUZ COMERCIAL ELETRICA LTDA              | RODOLFO ALMEIDA 7836-7939/ID.23*24894                        |1695707000122|85898477| 21 2413-5161               |                 | AV.SUBURBANA                                  |2994|                       | MARIA DA GRACA       |3304557| RIO DE JANEIRO       | RJ |21050450| vendas@diskluz.net             | brasil          |1111
20105| BLAN IND.METALURGICA | BLAN INDUSTRIA METALURGICA LTDA EPP           |                                                              |4192783000103|254150322| 49 3344-0233               | 49 3344-0233    | RUA ARGEU B.DE CAMARGO                        |0|                       | PQ.INDL.EFAISLO      |4216909| SAO LOURENCO OESTE   | RJ |89990000|                                | BR              |1
20106| SATO RJ              | SATO RJ                                       |                                                              |0|                 |                            |                 | N                                             |0| N                     | N                    |1000000| N                    | RJ |10000000|                                | BR              |1111
20107| TRATOPEC             | TRATOPEC                                      |                                                              |0|                 |                            |                 | R                                             |0|                       | E                    |3304557| RIO DE JANEIRO       | RJ |25268000|                                | BRASIL          |1111
20108| AGUIA TINTAS         | HENAMAR IND.e COM.de TINTAS LTDA              | www.henamar.com.br                                           |3696074000100|77125868| 21 2666.8130               | 21 2666.5150    | ESTRADA DO IGUACU                             |1137|                       | COIAABA              |3303500| NOVA IGUACU          | RJ |26012315| comercial@henamar.com.br       | brasil3         |111
20109| CERAMICA S S A LTDA  | CERAMICA S S A LTDA ME                        |                                                              |39697974000101|85473581|                            |                 | ESTRADA SAO SEBASTIAO,S/N,                    |0|                       | QUARTO DISTRITO      |3301009| CAMPOS DOS GOYTACAZE | RJ |28145000|                                | BRASIL          |1111
20110| BLAN METALURGICA     | BLAN METALURGICA                              |                                                              |4192783000103|254150322| 49 3344-0233               | 49 3344-0233    | RUA ARGEU B. DE CARMARGO                      |0|                       | PARQUE ENDL.EFAISCO  |4216909| SAO LOURENCO OESTE   | SC |89990000|                                | BRASIL          |1111
20111| ARUJA PETROLEO       | ARUJA PETROLEO LTDA                           |                                                              |6053385000212|79608092|                            |                 | RUA JOAO PAULO I                              |99|                       | FATIMA PORTO REAL    |3304557| RIO DE JANEIRO       | RJ |25570000|                                | BRASIL          |1111
20112| PORTUS               | PORTUS DISTRIB.MATERIAL ELETRICO LTDA         |                                                              |7601502000117|77984666| 21 2560-3491               | 21 2560-3491    | RUA SARGENTO SILVA NUNES                      |102|                       | RAMOS                |3304557| RIO DE JANEIRO       | RJ |21040323|                                | BRASIL          |1111
20113| AMEC CAMINHOES LTDA  | AMEC AMERICA CAMINHOES LTDA                   |                                                              |3633563000105|77027483| 21 2104-0300               | 21 2104-0300    | AVENIDA BRASIL                                |13385|                       | OLARIA               |3304557| RIO DE JANEIRO       | RJ |21012351|                                | BRASIL          |1058
20114| DAMATIS FERRAGENS    | DAMATIS 358 FERRAGENS LTDA                    |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |1058
20115| PIRELI PNEUS         | PIRELI PNEUS                                  |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20116| AGUIA METAIS         | INDUSTRIA E COMERCIO DE METAIS AGUIA LTDA     |                                                              |4514041000157|9023683960| 44 3464.4000               |                 | RUA CEARA,390                                 |0|                       | CENTRO               |4125902| SAO PEDRO DO PARANA  | PR |87955000|                                | BRASIL          |1111
20117| HERVY LOUCAS         | CERAMICA INDUSTRIA DE TAUBATE LTDA            |                                                              |61657102000179|6881146511199| 12 3601-2000               |                 | AV.ARCENIO RIEMMA,1600                        |0|                       | DIST DO UNA          |3554102| TAUBATE              | SP |12072250|                                | BRASIL          |1111
20118| VENEZIA              | VENEZIA                                       |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20119| MOR INDUSTRIA        | MOR INDUSTRIA E COMERCIO                      |                                                              |11941991000123|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20120| KR ALUMINIO          | KR ALUMINIO IND E COM LTDA                    |                                                              |5562254000117|282131746118| 12 3143-5781               |                 | RUA MAJOR HERMOGENES,420                      |0|                       | CENTRO               |3513405| CRUZEIRO             | SP |12701320|                                | brasil          |1111
20121| ITA CORTE            | ITA CORTE IND E COM DE FERRRAMENTAS           |                                                              |1977139000152|86021366| 21 2736-7337               |                 | ESTRADA VEREADOR5 ANTONIO CICERO S/N          |0|                       | CENTRO CABU€U        |3301900| ITABORAI             | RJ |24851612|                                | BRASIL          |1111
20122| CERAMICA ELIZABETE   | CERAMICA ELIZABETE                            |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20123| RJ TRATORES          | RJ TRATORES                                   |                                                              |0|                 | 21 2270-6664               |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20124| CHURRASQUEIRA P.MOLD | KAWAMURA IND.COM ART.CIMENTO LTDA EPP.        |                                                              |9086855000151|415,141,727,110| 19 3555-2448               |                 | AV.DR.JOSE DE SOUZA QEIROZ FILHO              |143| JARDIM LIVIA          | JARDIM LIVIA         |3550308| SAO PAULO            | SP |13617444|                                | BRASIL          |1058
20125| VERIX                | VERIX COMERCIO E DISTRIBUICAO LTDA            |                                                              |0|                 | 11 4781-3128               | 11 4781-3128    | R.JOSE SEMIAO RODRIGUES AGOSTINHO             |272| ARM.2 SALA 11         | QUINHAU              |3515004| EMBU                 | SP |6833300|                                | BRASIL          |1058
20126| KOREL TINTAS         | KOREL TINTAS                                  |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20127| OURO LUX             | OURO LUX                                      |                                                              |0|                 |                            |                 | R                                             |0|                       | R                    |3301702| DUQUE DE CAXIAS      | RJ |25268000|                                | BRASIL          |1058
20128| TELEFONE OI          | TELEFONE OI                                   |                                                              |0|                 |                            |                 | RUA GENERAL POLIDORO NUMERO 99                |0|                       | RIO DE JANEIRO       |0|                      | RJ |22280001|                                |                 |      
20129| PEDREIRA             | PEDREIRA SAO SEBASTIAO LTDA Nø02              |                                                              |32289829000495|78404280| (24)2251-6161              |                 | RUA SEBASTIAO FERREIRA DE ALMEIDA             |45|                       | VILA IZABEL          |3306008| TRES RIOS            | RJ |25815220|                                | BRASIL          |1
